date,state,positive,negative,recovered,death,deathIncrease,negativeIncrease,positiveIncrease,total,posNeg,state_ch,state_en
4.18,MA,37527,124604,0,1983,161,7409,2402,162131,162131,马萨诸塞州（麻省、麻州）,Massachusetts
4.18,MD,12308,53062,771,534,40,2625,736,65370,65370,马里兰州,Maryland
4.18,ME,847,14076,382,32,3,0,20,14923,14923,缅因州,Maine
4.18,MI,30791,68936,3237,2308,81,0,768,99727,99727,密歇根州（密执安州）,Michigan
4.18,MN,2213,42055,1118,121,10,1073,142,44268,44268,明尼苏达州,Minnesota
4.18,MO,5517,48242,0,175,10,1808,234,53759,53759,密苏里州,Missouri
4.18,MS,3974,34791,0,152,12,0,181,38765,38765,密西西比州,Mississippi
4.18,MT,426,10143,234,10,2,321,4,10569,10569,蒙大拿州,Montana
4.18,NC,6140,70071,0,164,12,2949,281,76211,76211,北卡罗来纳州,North Carolina
4.18,ND,528,12435,183,9,0,532,89,12963,12963,北达科他州,North Dakota
4.18,NE,1138,12539,0,24,0,501,72,13677,13677,内布拉斯加州,Nebraska
4.18,NH,1287,11565,468,37,0,144,0,13026,12852,新罕布什尔州（新罕布夏州）,New Hampshire Hampshire
4.18,NJ,81420,81116,0,4070,230,2134,2953,162536,162536,新泽西州,New Jersey
4.18,NM,1711,33902,382,51,7,1011,114,35613,35613,新墨西哥州,New Mexico
4.18,NV,3626,27125,0,151,9,887,102,30751,30751,内华达州,Nevada
4.18,NY,236732,359800,35458,13362,540,16219,7090,596532,596532,纽约州,New York
4.18,OH,10222,68819,0,451,33,0,1115,79041,79041,俄亥俄州,Ohio
4.18,OK,2570,32966,1515,139,3,1811,105,35536,35536,俄克拉荷马州,Oklahoma
4.18,OR,1844,35739,0,72,2,1203,59,37583,37583,俄勒冈州,Oregon
4.18,PA,31069,122896,0,836,80,4964,1628,153965,153965,宾夕法尼亚州,Pennsylvania
4.18,RI,4479,28335,217,150,32,1751,302,32814,32814,罗得岛州（罗德岛州）,Rhode Island
4.18,SC,4246,34587,2633,119,10,2234,315,38833,38833,南卡罗来纳州,South Carolina
4.18,SD,1542,10118,552,7,0,467,131,11661,11660,南达科他州,South Dakota
4.18,TN,6762,83824,3234,145,3,3140,173,90586,90586,田纳西州,Tennessee
4.18,TX,18260,157979,4806,453,25,5814,889,176239,176239,得克萨斯州,Texas
4.18,UT,2931,57013,565,25,2,4047,126,59944,59944,犹他州,Utah
4.18,VA,8053,43878,1228,258,27,2372,562,52417,51931,弗吉尼亚州,Virginia
4.18,VT,803,11763,15,38,3,426,24,12566,12566,佛蒙特州,Vermont
4.18,WA,11887,140809,0,598,13,2038,214,152696,152696,华盛顿州,Washington
4.18,WI,4199,43962,0,211,6,1597,154,48390,48161,威斯康辛州（威斯康星州）,Wisconsin
4.18,WV,785,18655,255,16,3,728,31,19440,19440,西弗吉尼亚州,Wst Virginia
4.18,WY,305,6217,206,2,0,86,9,6522,6522,怀俄明州,Wyoming
4.19,AK,319,9576,153,9,0,235,5,9895,9895,阿拉斯加州,Alaska
4.19,AL,4837,40875,0,154,8,2992,182,45712,45712,阿拉巴马州,Alabama
4.19,AR,1781,22428,721,40,2,26,42,24209,24209,阿肯色州,Arkansas
4.19,AZ,4929,48061,994,184,7,1735,210,52990,52990,亚利桑那州,Arizona
4.19,CA,30333,250567,0,1166,94,19864,1370,288100,280900,加利福尼亚州,California
4.19,CO,9433,35173,0,411,20,913,386,44606,44606,科罗拉多州,Colorado
4.19,CT,17550,40663,0,1086,50,2010,741,58213,58213,康涅狄格州,Connecticut
4.19,DE,2538,12256,466,67,6,562,215,14794,14794,特拉华州,Delaware
4.19,FL,25996,230083,0,781,27,8825,727,257258,256079,佛罗里达州,Florida
4.19,GA,18301,61632,0,687,14,5093,632,79933,79933,乔治亚州（佐治亚州）,Georgia
4.19,HI,574,22896,410,9,0,1106,21,23470,23470,夏威夷州,Hawaii
4.19,IA,2902,21648,1171,75,1,1214,389,24550,24550,爱荷华州（艾奥瓦州）（衣阿华州）,Iowa
4.19,ID,1668,15201,520,44,1,247,13,16869,16869,爱达荷州,Idaho
4.19,IL,30357,112961,0,1290,31,4717,1197,143318,143318,伊利诺斯州,Illinois
4.19,IN,11210,49932,0,562,17,3700,569,61142,61142,印第安纳州,Indiana
4.19,KS,1849,16281,0,92,6,395,59,18130,18130,堪萨斯州,Kansas
4.19,KY,2707,29518,1174,144,7,1444,185,32225,32225,肯塔基州,Kentucky
4.19,LA,23928,111420,0,1296,29,-2999,348,135348,135348,路易斯安那州,Louisiana
4.19,MA,39820,129295,0,2146,163,4691,2293,169115,169115,马萨诸塞州（麻省、麻州）,Massachusetts
4.19,MD,12830,55061,914,548,14,1999,522,67891,67891,马里兰州,Maryland
4.19,ME,867,14076,393,34,2,0,20,14943,14943,缅因州,Maine
4.19,MI,31424,78237,3237,2391,83,9301,633,109661,109661,密歇根州（密执安州）,Michigan
4.19,MN,2356,43360,1160,134,13,1305,143,45716,45716,明尼苏达州,Minnesota
4.19,MO,5667,48242,0,176,1,0,150,53909,53909,密苏里州,Missouri
4.19,MS,4274,34791,0,159,7,0,300,39065,39065,密西西比州,Mississippi
4.19,MT,433,10465,243,10,0,322,7,10898,10898,蒙大拿州,Montana
4.19,NC,6493,72279,0,172,8,2208,353,78772,78772,北卡罗来纳州,North Carolina
4.19,ND,585,13045,189,10,1,610,57,13630,13630,北达科他州,North Dakota
4.19,NE,1287,13288,0,28,4,749,149,14575,14575,内布拉斯加州,Nebraska
4.19,NH,1342,12082,513,38,1,517,55,13740,13424,新罕布什尔州（新罕布夏州）,New Hampshire Hampshire
4.19,NJ,85301,85387,0,4202,132,4271,3881,170688,170688,新泽西州,New Jersey
4.19,NM,1798,34834,465,53,2,932,87,36632,36632,新墨西哥州,New Mexico
4.19,NV,3728,27870,0,155,4,745,102,31598,31598,内华达州,Nevada
4.19,NY,242786,374769,37596,13869,507,14969,6054,617555,617555,纽约州,New York
4.19,OH,11602,75697,0,471,20,6878,1380,87299,87299,俄亥俄州,Ohio
4.19,OK,2599,32966,1575,140,1,0,29,35565,35565,俄克拉荷马州,Oklahoma
4.19,OR,1910,37128,0,74,2,1389,66,39038,39038,俄勒冈州,Oregon
4.19,PA,32284,126570,0,1112,276,3674,1215,158854,158854,宾夕法尼亚州,Pennsylvania
4.19,RI,4755,29993,244,164,14,1658,276,34748,34748,罗得岛州（罗德岛州）,Rhode Island
4.19,SC,4377,36103,2633,120,1,1516,131,40480,40480,南卡罗来纳州,South Carolina
4.19,SD,1635,10427,646,7,0,309,93,12062,12062,南达科他州,South Dakota
4.19,TN,7070,90028,3344,148,3,6204,308,97098,97098,田纳西州,Tennessee
4.19,TX,18923,163787,5334,477,24,5808,663,182710,182710,得克萨斯州,Texas
4.19,UT,3069,60486,679,27,2,3473,138,63555,63555,犹他州,Utah
4.19,VA,8537,46196,1267,277,19,2318,484,55232,54733,弗吉尼亚州,Virginia
4.19,VT,812,11914,15,38,0,151,9,12726,12726,佛蒙特州,Vermont
4.19,WA,12146,142208,0,615,17,1399,259,154354,154354,华盛顿州,Washington
4.19,WI,4346,45323,0,220,9,1361,147,49917,49669,威斯康辛州（威斯康星州）,Wisconsin
4.19,WV,863,19168,265,18,2,513,78,20031,20031,西弗吉尼亚州,Wst Virginia
4.19,WY,309,6972,227,2,0,755,4,7281,7281,怀俄明州,Wyoming
4.2,AK,321,9803,161,9,0,227,2,10124,10124,阿拉斯加州,Alaska
4.2,AL,5025,40875,0,167,13,0,188,45900,45900,阿拉巴马州,Alabama
4.2,AR,1923,24630,749,42,2,2202,142,26553,26553,阿肯色州,Arkansas
4.2,AZ,5064,49436,1155,187,3,1375,135,54500,54500,亚利桑那州,Arizona
4.2,CA,30978,259522,0,1208,42,8955,645,290500,290500,加利福尼亚州,California
4.2,CO,9730,36465,0,422,11,1292,297,46195,46195,科罗拉多州,Colorado
4.2,CT,19815,42991,0,1331,245,2328,2265,62806,62806,康涅狄格州,Connecticut
4.2,DE,2745,13725,495,72,5,1469,207,16470,16470,特拉华州,Delaware
4.2,FL,26660,239565,0,806,25,9482,664,267329,266225,佛罗里达州,Florida
4.2,GA,18947,65381,0,733,46,3749,646,84328,84328,乔治亚州（佐治亚州）,Georgia
4.2,HI,580,23595,414,10,1,699,6,24175,24175,夏威夷州,Hawaii
4.2,IA,3159,22661,1235,79,4,1013,257,25820,25820,爱荷华州（艾奥瓦州）（衣阿华州）,Iowa
4.2,ID,1672,15773,585,45,1,572,4,17445,17445,爱达荷州,Idaho
4.2,IL,31508,116850,0,1349,59,3889,1151,148358,148358,伊利诺斯州,Illinois
4.2,IN,11686,52953,0,569,7,3021,476,64639,64639,印第安纳州,Indiana
4.2,KS,1986,16775,0,100,8,494,137,18761,18761,堪萨斯州,Kansas
4.2,KY,2960,29612,1174,148,4,94,253,32572,32572,肯塔基州,Kentucky
4.2,LA,24523,111588,0,1328,32,168,595,136111,136111,路易斯安那州,Louisiana
4.2,MA,41416,136046,0,2303,157,6751,1596,177462,177462,马萨诸塞州（麻省、麻州）,Massachusetts
4.2,MD,13684,57713,917,582,34,2652,854,71397,71397,马里兰州,Maryland
4.2,ME,875,14076,414,35,1,0,8,14951,14951,缅因州,Maine
4.2,MI,32000,81798,3237,2468,77,3561,576,113798,113798,密歇根州（密执安州）,Michigan
4.2,MN,2470,44380,1202,143,9,1020,114,46850,46850,明尼苏达州,Minnesota
4.2,MO,5807,50206,0,177,1,1964,140,56013,56013,密苏里州,Missouri
4.2,MS,4512,46922,0,169,10,12131,238,51434,51434,密西西比州,Mississippi
4.2,MT,433,10618,243,10,0,153,0,11051,11051,蒙大拿州,Montana
4.2,NC,6764,72720,0,179,7,441,271,79484,79484,北卡罗来纳州,North Carolina
4.2,ND,627,14120,189,13,3,1075,42,14747,14747,北达科他州,North Dakota
4.2,NE,1474,14206,0,28,0,918,187,15680,15680,内布拉斯加州,Nebraska
4.2,NH,1392,12726,521,41,3,644,50,14416,14118,新罕布什尔州（新罕布夏州）,New Hampshire Hampshire
4.2,NJ,88806,89251,0,4377,175,3864,3505,178057,178057,新泽西州,New Jersey
4.2,NM,1845,35197,487,55,2,363,47,37042,37042,新墨西哥州,New Mexico
4.2,NV,3830,28517,0,158,3,647,102,32347,32347,内华达州,Nevada
4.2,NY,247512,386349,39085,14347,478,11580,4726,633861,633861,纽约州,New York
4.2,OH,12919,77920,0,509,38,2223,1317,90839,90839,俄亥俄州,Ohio
4.2,OK,2680,32966,1614,143,3,0,81,35646,35646,俄克拉荷马州,Oklahoma
4.2,OR,1956,38089,0,75,1,961,46,40045,40045,俄勒冈州,Oregon
4.2,PA,33232,129720,0,1204,92,3150,948,162952,162952,宾夕法尼亚州,Pennsylvania
4.2,RI,5098,31990,267,175,11,1997,343,37088,37088,罗得岛州（罗德岛州）,Rhode Island
4.2,SC,4377,36103,2063,120,0,0,0,40480,40480,南卡罗来纳州,South Carolina
4.2,SD,1685,10641,709,7,0,214,50,12326,12326,南达科他州,South Dakota
4.2,TN,7238,93451,3575,152,4,3423,168,100689,100689,田纳西州,Tennessee
4.2,TX,19458,170936,5706,495,18,7149,535,190394,190394,得克萨斯州,Texas
4.2,UT,3213,65098,776,28,1,4612,144,68311,68311,犹他州,Utah
4.2,VA,8990,47745,1324,300,23,1549,453,57203,56735,弗吉尼亚州,Virginia
4.2,VT,816,12165,15,38,0,251,4,12981,12981,佛蒙特州,Vermont
4.2,WA,12346,146419,0,629,14,4211,200,158765,158765,华盛顿州,Washington
4.2,WI,4499,46603,0,230,10,1280,153,51339,51102,威斯康辛州（威斯康星州）,Wisconsin
4.2,WV,902,21253,290,24,6,2085,39,22155,22155,西弗吉尼亚州,Wst Virginia
4.2,WY,313,7073,233,2,0,101,4,7386,7386,怀俄明州,Wyoming
4.21,AK,329,10790,168,9,0,987,8,11119,11119,阿拉斯加州,Alaska
4.21,AL,5231,43295,0,177,10,2420,206,48526,48526,阿拉巴马州,Alabama
4.21,AR,2227,25214,809,43,1,584,304,27441,27441,阿肯色州,Arkansas
4.21,AZ,5251,49901,1155,208,21,465,187,55152,55152,亚利桑那州,Arizona
4.21,CA,33261,266839,0,1268,60,7317,2283,300100,300100,加利福尼亚州,California
4.21,CO,10106,37360,0,449,27,895,376,47466,47466,科罗拉多州,Colorado
4.21,CT,20360,43832,0,1423,92,841,545,64192,64192,康涅狄格州,Connecticut
4.21,DE,2931,13725,565,82,10,0,186,16656,16656,特拉华州,Delaware
4.21,FL,27495,249564,0,856,50,9999,835,278262,277059,佛罗里达州,Florida
4.21,GA,19881,68259,0,799,66,2878,934,88140,88140,乔治亚州（佐治亚州）,Georgia
4.21,HI,584,24112,423,10,0,517,4,24696,24696,夏威夷州,Hawaii
4.21,IA,3641,23974,1293,83,4,1313,482,27615,27615,爱荷华州（艾奥瓦州）（衣阿华州）,Iowa
4.21,ID,1736,15924,660,48,3,151,64,17660,17660,爱达荷州,Idaho
4.21,IL,33059,121938,0,1468,119,5088,1551,154997,154997,伊利诺斯州,Illinois
4.21,IN,12097,55167,0,630,61,2214,411,67264,67264,印第安纳州,Indiana
4.21,KS,2025,17076,0,107,7,301,39,19101,19101,堪萨斯州,Kansas
4.21,KY,3050,29770,1174,154,6,158,90,32820,32820,肯塔基州,Kentucky
4.21,LA,24854,111588,0,1405,77,0,331,136442,136442,路易斯安那州,Louisiana
4.21,MA,43168,141444,0,2449,146,5398,1752,184612,184612,马萨诸塞州（麻省、麻州）,Massachusetts
4.21,MD,14193,59442,930,652,70,1729,509,73635,73635,马里兰州,Maryland
4.21,ME,888,14076,443,36,1,0,13,14964,14964,缅因州,Maine
4.21,MI,32967,84259,3237,2700,232,2461,967,117226,117226,密歇根州（密执安州）,Michigan
4.21,MN,2567,45130,1254,160,17,750,97,47697,47697,明尼苏达州,Minnesota
4.21,MO,5941,51179,0,189,12,973,134,57120,57120,密苏里州,Missouri
4.21,MS,4716,47648,0,183,14,726,204,52364,52364,密西西比州,Mississippi
4.21,MT,437,10804,273,12,2,186,4,11241,11241,蒙大拿州,Montana
4.21,NC,6951,76380,0,213,34,3660,187,83331,83331,北卡罗来纳州,North Carolina
4.21,ND,644,14343,214,13,0,223,17,14987,14987,北达科他州,North Dakota
4.21,NE,1648,14724,0,33,5,518,174,16372,16372,内布拉斯加州,Nebraska
4.21,NH,1491,12848,521,42,1,122,99,14583,14339,新罕布什尔州（新罕布夏州）,New Hampshire Hampshire
4.21,NJ,92387,92439,0,4753,376,3188,3581,184826,184826,新泽西州,New Jersey
4.21,NM,1971,36784,501,58,3,1587,126,38755,38755,新墨西哥州,New Mexico
4.21,NV,3937,29118,0,163,5,601,107,33055,33055,内华达州,Nevada
4.21,NY,251690,397635,40482,14828,481,11286,4178,649325,649325,纽约州,New York
4.21,OH,13725,80989,0,557,48,3069,806,94714,94714,俄亥俄州,Ohio
4.21,OK,2807,41537,1702,164,21,8571,127,44344,44344,俄克拉荷马州,Oklahoma
4.21,OR,2002,39126,0,78,3,1037,46,41128,41128,俄勒冈州,Oregon
4.21,PA,34528,132323,0,1564,360,2603,1296,166851,166851,宾夕法尼亚州,Pennsylvania
4.21,RI,5467,33833,315,186,11,1843,369,39300,39300,罗得岛州（罗德岛州）,Rhode Island
4.21,SC,4439,36838,2063,124,4,735,62,41277,41277,南卡罗来纳州,South Carolina
4.21,SD,1755,11060,824,8,1,419,70,12815,12815,南达科他州,South Dakota
4.21,TN,7394,100788,3828,157,5,7337,156,108182,108182,田纳西州,Tennessee
4.21,TX,20196,185203,6486,517,22,14267,738,205399,205399,得克萨斯州,Texas
4.21,UT,3296,69062,888,32,4,3964,83,72358,72358,犹他州,Utah
4.21,VA,9630,48724,1418,324,24,979,640,58831,58354,弗吉尼亚州,Virginia
4.21,VT,818,12293,0,40,2,128,2,13111,13111,佛蒙特州,Vermont
4.21,WA,12550,151017,0,640,11,4598,204,163567,163567,华盛顿州,Washington
4.21,WI,4620,47841,0,242,12,1238,121,52680,52461,威斯康辛州（威斯康星州）,Wisconsin
4.21,WV,914,21849,330,26,2,596,12,22763,22763,西弗吉尼亚州,Wst Virginia
4.21,WY,320,7301,237,6,4,228,7,7621,7621,怀俄明州,Wyoming
4.22,AK,335,11824,196,9,0,1034,6,12159,12159,阿拉斯加州,Alaska
4.22,AL,5465,43295,0,194,17,0,234,48760,48760,阿拉巴马州,Alabama
4.22,AR,2276,27437,863,42,-1,2223,49,29713,29713,阿肯色州,Arkansas
4.22,AZ,5459,51142,1265,229,21,1241,208,56601,56601,亚利桑那州,Arizona
4.22,CA,35396,429931,0,1354,86,163092,2135,465327,465327,加利福尼亚州,California
4.22,CO,10447,38257,0,486,37,897,341,48704,48704,科罗拉多州,Colorado
4.22,CT,22469,47449,0,1544,121,3617,2109,69918,69918,康涅狄格州,Connecticut
4.22,DE,3200,13353,599,89,7,-372,269,16553,16553,特拉华州,Delaware
4.22,FL,28309,260318,0,910,54,10754,814,289885,288627,佛罗里达州,Florida
4.22,GA,20740,73332,0,836,37,5073,859,94072,94072,乔治亚州（佐治亚州）,Georgia
4.22,HI,582,24760,437,12,2,648,-2,25342,25342,夏威夷州,Hawaii
4.22,IA,3748,24496,1428,90,7,522,107,28244,28244,爱荷华州（艾奥瓦州）（衣阿华州）,Iowa
4.22,ID,1766,15964,710,51,3,40,30,17730,17730,爱达荷州,Idaho
4.22,IL,35108,129238,0,1565,97,7300,2049,164346,164346,伊利诺斯州,Illinois
4.22,IN,12438,57032,0,661,31,1865,341,69470,69470,印第安纳州,Indiana
4.22,KS,2211,17992,0,110,3,916,186,20203,20203,堪萨斯州,Kansas
4.22,KY,3192,30136,1266,171,17,366,142,33328,33328,肯塔基州,Kentucky
4.22,LA,25258,111588,14927,1473,68,0,404,136846,136846,路易斯安那州,Louisiana
4.22,MA,44913,144789,0,2597,148,3345,1745,189702,189702,马萨诸塞州（麻省、麻州）,Massachusetts
4.22,MD,14775,61754,981,698,46,2312,582,76529,76529,马里兰州,Maryland
4.22,ME,907,16784,455,39,3,2708,19,17691,17691,缅因州,Maine
4.22,MI,33966,84259,3237,2813,113,0,999,118225,118225,密歇根州（密执安州）,Michigan
4.22,MN,2721,46623,1317,179,19,1493,154,49344,49344,明尼苏达州,Minnesota
4.22,MO,6137,52019,0,208,19,840,196,58156,58156,密苏里州,Missouri
4.22,MS,4894,48941,0,193,10,1293,178,53835,53835,密西西比州,Mississippi
4.22,MT,439,11144,296,14,2,340,2,11583,11583,蒙大拿州,Montana
4.22,NC,7220,83116,0,242,29,6736,269,90336,90336,北卡罗来纳州,North Carolina
4.22,ND,679,14910,229,14,1,567,35,15589,15589,北达科他州,North Dakota
4.22,NE,1722,14957,0,38,5,233,74,16679,16679,内布拉斯加州,Nebraska
4.22,NH,1491,13550,546,42,0,702,0,15266,15041,新罕布什尔州（新罕布夏州）,New Hampshire Hampshire
4.22,NJ,95865,95794,0,5063,310,3355,3478,191659,191659,新泽西州,New Jersey
4.22,NM,2072,38805,529,65,7,2021,101,40877,40877,新墨西哥州,New Mexico
4.22,NV,4081,29807,0,172,9,689,144,33888,33888,内华达州,Nevada
4.22,NY,257216,412766,42308,15302,474,15131,5526,669982,669982,纽约州,New York
4.22,OH,14117,84389,0,610,53,3400,392,98506,98506,俄亥俄州,Ohio
4.22,OK,2894,43019,1772,170,6,1482,87,45913,45913,俄克拉荷马州,Oklahoma
4.22,OR,2059,39126,0,78,0,0,57,41185,41185,俄勒冈州,Oregon
4.22,PA,35684,136272,0,1622,58,3949,1156,171956,171956,宾夕法尼亚州,Pennsylvania
4.22,RI,5845,35881,315,201,15,2048,378,41726,41726,罗得岛州（罗德岛州）,Rhode Island
4.22,SC,4761,38350,3317,140,16,1512,322,43111,43111,南卡罗来纳州,South Carolina
4.22,SD,1858,11588,937,8,0,528,103,13446,13446,南达科他州,South Dakota
4.22,TN,7842,107138,4012,166,9,6350,448,114980,114980,田纳西州,Tennessee
4.22,TX,21069,195714,7341,543,26,10511,873,216783,216783,得克萨斯州,Texas
4.22,UT,3445,73015,970,34,2,3953,149,76460,76460,犹他州,Utah
4.22,VA,10266,50512,1497,349,25,1788,636,61255,60778,弗吉尼亚州,Virginia
4.22,VT,823,12639,0,40,0,346,5,13462,13462,佛蒙特州,Vermont
4.22,WA,12785,155179,0,647,7,4162,235,167964,167964,华盛顿州,Washington
4.22,WI,4845,49502,0,246,4,1661,225,54576,54347,威斯康辛州（威斯康星州）,Wisconsin
4.22,WV,939,24897,330,26,0,3048,25,25836,25836,西弗吉尼亚州,Wst Virginia
4.22,WY,322,7301,254,6,0,0,2,7623,7623,怀俄明州,Wyoming
4.23,AK,337,11824,209,9,0,0,2,12161,12161,阿拉斯加州,Alaska
4.23,AL,5778,46863,0,197,3,3568,313,52641,52641,阿拉巴马州,Alabama
4.23,AR,2465,29125,902,45,3,1688,189,31590,31590,阿肯色州,Arkansas
4.23,AZ,5769,52928,1282,249,20,1786,310,58697,58697,亚利桑那州,Arizona
4.23,CA,37369,444728,0,1469,115,14797,1973,482097,482097,加利福尼亚州,California
4.23,CO,10878,39767,0,508,22,1510,431,50645,50645,科罗拉多州,Colorado
4.23,CT,23100,48397,0,1639,95,948,631,71497,71497,康涅狄格州,Connecticut
4.23,DE,3308,13604,643,92,3,251,108,16912,16912,特拉华州,Delaware
4.23,FL,28832,267876,0,979,69,7558,523,298009,296708,佛罗里达州,Florida
4.23,GA,21512,79550,0,872,36,6218,772,101062,101062,乔治亚州（佐治亚州）,Georgia
4.23,HI,592,25536,444,12,0,776,10,26128,26128,夏威夷州,Hawaii
4.23,IA,3924,25338,1492,96,6,842,176,29262,29262,爱荷华州（艾奥瓦州）（衣阿华州）,Iowa
4.23,ID,1802,16290,767,54,3,326,36,18092,18092,爱达荷州,Idaho
4.23,IL,36934,136382,0,1688,123,7144,1826,173316,173316,伊利诺斯州,Illinois
4.23,IN,13039,59001,0,706,45,1969,601,72040,72040,印第安纳州,Indiana
4.23,KS,2482,18836,0,112,2,844,271,21318,21318,堪萨斯州,Kansas
4.23,KY,3373,32702,1311,185,14,2566,181,36075,36075,肯塔基州,Kentucky
4.23,LA,25739,111774,14927,1540,67,186,481,137513,137513,路易斯安那州,Louisiana
4.23,MA,47992,156324,0,2769,172,11535,3079,204316,204316,马萨诸塞州（麻省、麻州）,Massachusetts
4.23,MD,15737,64363,1040,748,50,2609,962,80100,80100,马里兰州,Maryland
4.23,ME,937,16784,485,44,5,0,30,17721,17721,缅因州,Maine
4.23,MI,35291,93030,3237,2977,164,8771,1325,128321,128321,密歇根州（密执安州）,Michigan
4.23,MN,2942,48606,1536,200,21,1983,221,51548,51548,明尼苏达州,Minnesota
4.23,MO,6321,53129,0,218,10,1110,184,59450,59450,密苏里州,Missouri
4.23,MS,5153,50236,0,201,8,1295,259,55389,55389,密西西比州,Mississippi
4.23,MT,442,11433,306,14,0,289,3,11875,11875,蒙大拿州,Montana
4.23,NC,7608,88577,0,253,11,5461,388,96185,96185,北卡罗来纳州,North Carolina
4.23,ND,709,15621,269,15,1,711,30,16330,16330,北达科他州,North Dakota
4.23,NE,1813,15547,0,45,7,590,91,17360,17360,内布拉斯加州,Nebraska
4.23,NH,1588,14424,550,48,6,874,97,16277,16012,新罕布什尔州（新罕布夏州）,New Hampshire Hampshire
4.23,NJ,99989,100159,0,5368,305,4365,4124,200148,200148,新泽西州,New Jersey
4.23,NM,2210,39022,547,71,6,217,138,41232,41232,新墨西哥州,New Mexico
4.23,NV,4208,30541,0,189,17,734,127,34749,34749,内华达州,Nevada
4.23,NY,263460,432460,44244,15740,438,19694,6244,695920,695920,纽约州,New York
4.23,OH,14694,88183,0,656,46,3794,577,102877,102877,俄亥俄州,Ohio
4.23,OK,3017,43019,1884,179,9,0,123,46036,46036,俄克拉荷马州,Oklahoma
4.23,OR,2127,41849,0,83,5,2723,68,43976,43976,俄勒冈州,Oregon
4.23,PA,37053,142061,0,1421,-201,5789,1369,179114,179114,宾夕法尼亚州,Pennsylvania
4.23,RI,6262,38163,342,213,12,2282,417,44425,44425,罗得岛州（罗德岛州）,Rhode Island
4.23,SC,4917,39546,3317,150,10,1196,156,44463,44463,南卡罗来纳州,South Carolina
